team,score,attempts_ibox,attempts_obox
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,3,0.0,0.0
Southampton,0,0.0,0.0
Southampton,1,0.0,0.0
Southampton,3,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,3,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,2,0.0,0.0
Southampton,0,0.0,0.0
Southampton,2,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,4,0.0,0.0
Southampton,4,0.0,0.0
Southampton,1,0.0,0.0
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,3,0.0,0.0
Southampton,0,0.0,0.0
Southampton,0,0.0,0.0
Southampton,1,0.0,0.0
Southampton,1,0.0,0.0
Southampton,0,0.0,0.0
Southampton,3,0.0,0.0
Southampton,1,0.0,0.0
Southampton,0,0.0,0.0
