team,score,attempts_ibox,attempts_obox
Everton,1,0.0,0.0
Everton,0,0.0,0.0
Everton,3,0.0,0.0
Everton,4,0.0,0.0
Everton,4,0.0,0.0
Everton,3,0.0,0.0
Everton,2,0.0,0.0
Everton,6,0.0,0.0
Everton,4,0.0,0.0
Everton,3,0.0,0.0
Everton,0,0.0,0.0
Everton,2,0.0,0.0
Everton,1,0.0,0.0
Everton,1,0.0,0.0
Everton,2,0.0,0.0
Everton,1,0.0,0.0
Everton,3,0.0,0.0
Everton,1,0.0,0.0
Everton,1,0.0,0.0
Everton,1,15.0,7.0
Everton,0,0.0,0.0
Everton,0,0.0,0.0
Everton,1,0.0,0.0
Everton,1,0.0,0.0
Everton,2,0.0,0.0
Everton,0,0.0,0.0
Everton,1,0.0,0.0
Everton,1,0.0,0.0
Everton,2,0.0,0.0
Everton,2,0.0,0.0
Everton,2,0.0,0.0
Everton,0,0.0,0.0
Everton,0,0.0,0.0
Everton,1,0.0,0.0
Everton,1,0.0,0.0
Everton,0,0.0,0.0
Everton,3,0.0,0.0
Everton,2,0.0,0.0
